,Heat
14714,3.458470661
14715,3.514756009
14716,3.6030613
14717,3.707607649
14718,3.801782345
14719,3.924717422
14720,4.033802008
14721,4.147802717
14722,4.255144126
14723,4.307995199
14724,4.27784778
14725,4.201880239
14726,4.083921024
14727,3.967864174
14728,3.89655686
14729,3.885837049
14730,3.82641739
14731,3.540958511
14732,3.173856799
14733,2.661671438
14734,2.18244247
14735,1.977576537
14736,1.704682693
14737,1.748102844
14738,1.781203907
14739,1.810362671
14740,1.846140201
14741,1.889677545
14742,1.949193753
14743,2.009495118
14744,2.116721394
14745,2.270022311
14746,2.460631018
14747,2.721869396
14748,3.067337338
14749,3.651629514
14750,4.054341779
14751,4.051293018
14752,3.917480824
14753,3.703617339
14754,3.496610233
14755,3.308349795
14756,3.08498795
14757,2.966406072
14758,2.918028684
14759,2.907462471
14760,2.91415392
14761,2.939081705
14762,2.905287181
14763,2.952569669
14764,3.026750501
14765,3.114574628
14766,3.193686052
14767,3.296957624
14768,3.388594096
14769,3.484360356
14770,3.574532472
14771,3.618929999
14772,3.593604669
14773,3.529788161
14774,3.430696559
14775,3.333203039
14776,3.273301353
14777,3.264296179
14778,3.214380714
14779,2.974581073
14780,2.666197396
14781,2.235936247
14782,1.833360104
14783,1.661262542
14784,1.669864759
14785,1.601118308
14786,1.624573855
14787,1.684777801
14788,1.777419874
14789,1.877608128
14790,2.01086237
14791,2.158226998
14792,2.147272909
14793,2.351100349
14794,2.607248478
14795,2.814596427
14796,3.203450357
14797,3.949764089
14798,4.483903092
14799,4.619533476
14800,4.419680491
14801,3.954268872
14802,3.35847093
14803,2.90685561
14804,2.532483088
14805,2.373572407
14806,2.273249748
14807,2.159360968
14808,2.110613717
14809,2.075518034
14810,2.041959697
14811,2.008134357
14812,1.978420316
14813,1.97382315
14814,2.01948419
14815,2.127948837
14816,2.322637746
14817,2.571377975
14818,2.759189954
14819,2.897031523
14820,3.064671146
14821,3.210596341
14822,3.261029665
14823,3.248828948
14824,3.216264013
14825,3.179016329
14826,3.12441255
14827,3.01494624
14828,2.766991895
14829,2.201804808
14830,1.973232
14831,1.738611209
14832,1.724309839
14833,1.653321946
14834,1.677542249
14835,1.739709114
14836,1.835371734
14837,1.938826574
14838,2.076425502
14839,2.228594878
14840,2.217283637
14841,2.427756765
14842,2.692256472
14843,2.906364894
14844,3.307897207
14845,4.078544113
14846,4.630098444
14847,4.770150986
14848,4.563781897
14849,4.083195773
14850,3.467972145
14851,3.00163214
14852,2.615053395
14853,2.450961514
14854,2.347367885
14855,2.229765821
14856,2.17942919
14857,2.143189231
14858,2.108536741
14859,2.073608543
14860,2.042925691
14861,2.038178637
14862,2.085328432
14863,2.197329513
14864,2.398366154
14865,2.65521643
14866,2.849151922
14867,2.991487744
14868,3.16459317
14869,3.315276182
14870,3.367353858
14871,3.354755342
14872,3.321128645
14873,3.28266652
14874,3.226282412
14875,3.113247009
14876,2.857208241
14877,2.27359352
14878,2.037568213
14879,1.795297732
14880,2.103208619
14881,2.01662189
14882,2.046164348
14883,2.12199172
14884,2.238675186
14885,2.364863128
14886,2.532697959
14887,2.71830494
14888,2.704508174
14889,2.961230538
14890,3.283851247
14891,3.545007722
14892,4.034772497
14893,4.974760879
14894,5.647513417
14895,5.818341019
14896,5.566624514
14897,4.980434691
14898,4.230022204
14899,3.661208934
14900,3.189683614
14901,2.989534283
14902,2.863177055
14903,2.719733186
14904,2.658335615
14905,2.614132309
14906,2.571865303
14907,2.529262004
14908,2.491836922
14909,2.486046753
14910,2.543557214
14911,2.680169343
14912,2.925381652
14913,3.238672049
14914,3.475222806
14915,3.648835414
14916,3.85997892
14917,4.043772923
14918,4.107294116
14919,4.09192721
14920,4.050911403
14921,4.003997634
14922,3.935223718
14923,3.797349985
14924,3.485049416
14925,2.773191557
14926,2.485302194
14927,2.189795348
14928,2.185235048
14929,2.095271384
14930,2.125966015
14931,2.204750702
14932,2.325984894
14933,2.457094244
14934,2.631474737
14935,2.824320504
14936,2.809985656
14937,3.076720349
14938,3.411923464
14939,3.683265202
14940,4.192131105
14941,5.168779611
14942,5.867769913
14943,6.045259895
14944,5.783726292
14945,5.174674706
14946,4.39499567
14947,3.803998333
14948,3.314083236
14949,3.106127958
14950,2.97484272
14951,2.825804452
14952,2.762012338
14953,2.716085077
14954,2.672169631
14955,2.627904777
14956,2.589020093
14957,2.583004104
14958,2.642757509
14959,2.784697595
14960,3.039473335
14961,3.36498225
14962,3.610758632
14963,3.791142238
14964,4.01052047
14965,4.201482553
14966,4.267481112
14967,4.251514887
14968,4.208899438
14969,4.160156003
14970,4.088699862
14971,3.945448969
14972,3.620968486
14973,2.881347732
14974,2.582230508
14975,2.275198713
14976,2.117129038
14977,2.029969221
14978,2.05970721
14979,2.136036458
14980,2.253492212
14981,2.380515349
14982,2.549461022
14983,2.736296472
14984,2.722408389
14985,2.980829911
14986,3.305585936
14987,3.568470916
14988,4.061477277
14989,5.007687121
14990,5.684892378
14991,5.856850629
14992,5.603468099
14993,5.013398486
14994,4.258019275
14995,3.685441224
14996,3.210795039
14997,3.009320989
14998,2.882127445
14999,2.73773417
15000,2.67593023
15001,2.631434358
15002,2.5888876
15003,2.546002325
15004,2.508329538
15005,2.502501046
15006,2.56039215
15007,2.697908468
15008,2.944743753
15009,3.260107713
15010,3.498224118
15011,3.672985808
15012,3.885526801
15013,4.070537274
15014,4.134478892
15015,4.119010278
15016,4.077723001
15017,4.030498726
15018,3.961269619
15019,3.822483347
15020,3.508115767
15021,2.791546364
15022,2.50175156
15023,2.204288855
15024,2.118360154
15025,2.172317128
15026,2.213450866
15027,2.249685624
15028,2.29414533
15029,2.348247936
15030,2.422207016
15031,2.497141789
15032,2.630388797
15033,2.820891437
15034,3.057755396
15035,3.382388816
15036,3.81169189
15037,4.537774973
15038,5.038213922
15039,5.034425314
15040,4.868140749
15041,4.602378748
15042,4.345136971
15043,4.111191139
15044,3.833625798
15045,3.686267509
15046,3.626150321
15047,3.613019991
15048,3.621335262
15049,3.652312304
15050,3.61031682
15051,3.669073409
15052,3.761255796
15053,3.870392312
15054,3.968701804
15055,4.097034416
15056,4.210908424
15057,4.3299144
15058,4.441968696
15059,4.497140226
15060,4.465669167
15061,4.386366228
15062,4.263227944
15063,4.142075551
15064,4.067637448
15065,4.056446978
15066,3.994418465
15067,3.696426348
15068,3.313206822
15069,2.778533666
15070,2.278263872
15071,2.064403181
15072,2.088614765
15073,2.14181409
15074,2.182370241
15075,2.218096201
15076,2.261931617
15077,2.31527453
15078,2.388195098
15079,2.462077659
15080,2.593453652
15081,2.781281311
15082,3.014819296
15083,3.334894308
15084,3.758169235
15085,4.474056873
15086,4.967468806
15087,4.963733396
15088,4.799783751
15089,4.537753501
15090,4.284123837
15091,4.053463004
15092,3.779795154
15093,3.634506027
15094,3.575232986
15095,3.562287028
15096,3.570485539
15097,3.60102761
15098,3.559621815
15099,3.617553361
15100,3.70844135
15101,3.816045403
15102,3.912974462
15103,4.039505066
15104,4.151780088
15105,4.269115018
15106,4.37959588
15107,4.433992708
15108,4.402963556
15109,4.324774165
15110,4.203364953
15111,4.083913746
15112,4.010520881
15113,3.999487544
15114,3.938330017
15115,3.644522218
15116,3.266683747
15117,2.739518315
15118,2.246273162
15119,2.03541544
15120,2.179640665
15121,2.089907315
15122,2.120523366
15123,2.199106357
15124,2.32003018
15125,2.450803879
15126,2.624737943
15127,2.817090009
15128,2.802791859
15129,3.06884369
15130,3.403188657
15131,3.673835738
15132,4.181398901
15133,5.155547107
15134,5.852747935
15135,6.029783528
15136,5.768919473
15137,5.161427109
15138,4.383744116
15139,3.794259782
15140,3.305598907
15141,3.098176013
15142,2.967226876
15143,2.818570158
15144,2.754941358
15145,2.709131673
15146,2.665328655
15147,2.621177123
15148,2.582391987
15149,2.5763914
15150,2.63599183
15151,2.777568538
15152,3.031692031
15153,3.356367617
15154,3.60151479
15155,3.7814366
15156,4.000253205
15157,4.190726409
15158,4.256556006
15159,4.240630656
15160,4.198124306
15161,4.149505659
15162,4.078232451
15163,3.935348292
15164,3.611698506
15165,2.873971243
15166,2.575619783
15167,2.269374015
15168,2.129235386
15169,2.041577165
15170,2.071485204
15171,2.148250925
15172,2.266378324
15173,2.394127816
15174,2.564039568
15175,2.751943396
15176,2.737975898
15177,2.997875147
15178,3.32448822
15179,3.588876452
15180,4.084701964
15181,5.036322506
15182,5.717400216
15183,5.890341774
15184,5.635510329
15185,5.04206653
15186,4.282367845
15187,3.70651563
15188,3.229155282
15189,3.026529146
15190,2.898608273
15191,2.753389316
15192,2.691231963
15193,2.646481651
15194,2.603691599
15195,2.560561093
15196,2.522672883
15197,2.516811062
15198,2.575033203
15199,2.713335879
15200,2.961582639
15201,3.27874994
15202,3.518227962
15203,3.69398899
15204,3.907745353
15205,4.093813768
15206,4.158121023
15207,4.142563955
15208,4.101040585
15209,4.053546269
15210,3.98392129
15211,3.844341398
15212,3.528176175
15213,2.807509223
15214,2.51605729
15215,2.216893608
15216,2.093055295
15217,2.006886567
15218,2.036286407
15219,2.11174772
15220,2.227867891
15221,2.353446657
15222,2.520471258
15223,2.705182214
15224,2.691452052
15225,2.946935078
15226,3.267998323
15227,3.527894055
15228,4.01529447
15229,4.950745021
15230,5.620249819
15231,5.790252744
15232,5.53975141
15233,4.956391442
15234,4.209601601
15235,3.643534301
15236,3.174285288
15237,2.975102187
15238,2.849354953
15239,2.706603565
15240,2.645502393
15241,2.601512481
15242,2.55944952
15243,2.51705189
15244,2.479807479
15245,2.474045262
15246,2.531278089
15247,2.667230718
15248,2.911259255
15249,3.22303723
15250,3.458446028
15251,3.631220514
15252,3.841344716
15253,4.024251447
15254,4.087465989
15255,4.072173267
15256,4.031355465
15257,3.984668175
15258,3.916226267
15259,3.779018125
15260,3.4682252
15261,2.759803863
15262,2.473304298
15263,2.179224023
15264,1.957120284
15265,1.876547847
15266,1.904038293
15267,1.974598716
15268,2.083177378
15269,2.200600338
15270,2.356777404
15271,2.529492172
15272,2.516653725
15273,2.755544219
15274,3.055755776
15275,3.298772389
15276,3.754518227
15277,4.629215255
15278,5.255238574
15279,5.414200534
15280,5.179968193
15281,4.634494966
15282,3.936205939
15283,3.406902294
15284,2.968129002
15285,2.781881994
15286,2.664301506
15287,2.530821212
15288,2.473688301
15289,2.432555345
15290,2.393224194
15291,2.35358011
15292,2.318754564
15293,2.313366579
15294,2.366882378
15295,2.494005464
15296,2.722185388
15297,3.013714714
15298,3.233834715
15299,3.395388236
15300,3.591865767
15301,3.762893486
15302,3.822002513
15303,3.807702989
15304,3.769536129
15305,3.725880979
15306,3.661884081
15307,3.533587023
15308,3.242978772
15309,2.580566378
15310,2.312673737
15311,2.037692721
15312,1.915156979
15313,1.836312124
15314,1.863213138
15315,1.93226065
15316,2.038511238
15317,2.153416492
15318,2.306244911
15319,2.47525644
15320,2.462693267
15321,2.696461626
15322,2.990236241
15323,3.228042249
15324,3.67401628
15325,4.529958622
15326,5.142559154
15327,5.298112755
15328,5.068902672
15329,4.535125128
15330,3.851808362
15331,3.333853703
15332,2.904488304
15333,2.722234683
15334,2.60717528
15335,2.476556983
15336,2.420649079
15337,2.38039807
15338,2.341910232
15339,2.30311617
15340,2.269037331
15341,2.263764872
15342,2.31613322
15343,2.440530615
15344,2.663818053
15345,2.949096596
15346,3.164496927
15347,3.322586522
15348,3.514851309
15349,3.682211962
15350,3.740053612
15351,3.726060689
15352,3.688712178
15353,3.645993053
15354,3.583368336
15355,3.457822139
15356,3.173444922
15357,2.525235546
15358,2.263086885
15359,1.994001834
15360,2.238493718
15361,2.295510625
15362,2.338977085
15363,2.377266739
15364,2.424247784
15365,2.481418583
15366,2.559571929
15367,2.638756301
15368,2.779559833
15369,2.980866
15370,3.231162666
15371,3.574206255
15372,4.027855382
15373,4.795115102
15374,5.323934266
15375,5.319930803
15376,5.144216134
15377,4.863382599
15378,4.591552476
15379,4.344339426
15380,4.051033176
15381,3.895318104
15382,3.831791632
15383,3.817916672
15384,3.826703508
15385,3.859437278
15386,3.815060203
15387,3.877148916
15388,3.974559025
15389,4.089884743
15390,4.193769429
15391,4.329379866
15392,4.449711742
15393,4.575466624
15394,4.69387559
15395,4.752175933
15396,4.71892013
15397,4.63511987
15398,4.504998336
15399,4.376975312
15400,4.298315777
15401,4.286490688
15402,4.220944498
15403,3.906053057
15404,3.501100906
15405,2.936106093
15406,2.407465678
15407,2.18147681
15408,2.006238794
15409,2.057339912
15410,2.096296509
15411,2.13061342
15412,2.172719947
15413,2.223958989
15414,2.294003535
15415,2.364972132
15416,2.491166593
15417,2.671586238
15418,2.895913373
15419,3.203364473
15420,3.609945233
15421,4.297597918
15422,4.771549447
15423,4.767961364
15424,4.610477971
15425,4.358782321
15426,4.115155933
15427,3.893592473
15428,3.630718215
15429,3.491159361
15430,3.434224078
15431,3.421788715
15432,3.429663872
15433,3.45900135
15434,3.419228619
15435,3.474875317
15436,3.562178639
15437,3.665538737
15438,3.758644867
15439,3.880185043
15440,3.988031885
15441,4.100739068
15442,4.206862512
15443,4.259113903
15444,4.229308556
15445,4.154202992
15446,4.037582218
15447,3.922842224
15448,3.852344009
15449,3.841745832
15450,3.783000387
15451,3.500780509
15452,3.137844169
15453,2.631470395
15454,2.157679068
15455,1.955137676
15456,2.193454027
15457,2.103151996
15458,2.133962075
15459,2.213043082
15460,2.334733253
15461,2.466335724
15462,2.641372086
15463,2.834943174
15464,2.82055441
15465,3.08829233
15466,3.424756192
15467,3.697118485
15468,4.207898304
15469,5.188220124
15470,5.889839427
15471,6.067996974
15472,5.805479706
15473,5.19413739
15474,4.411525871
15475,3.81830571
15476,3.326547972
15477,3.117810546
15478,2.986031525
15479,2.836432703
15480,2.772400658
15481,2.726300657
15482,2.682220039
15483,2.6377887
15484,2.598757765
15485,2.592719149
15486,2.652697294
15487,2.795171238
15488,3.050905225
15489,3.377638425
15490,3.624339207
15491,3.805401261
15492,4.025604606
15493,4.217284924
15494,4.283531713
15495,4.267505437
15496,4.224729705
15497,4.17580294
15498,4.104078042
15499,3.960288362
15500,3.634587462
15501,2.892184889
15502,2.591942642
15503,2.283756057
15504,2.106155671
15505,2.019447616
15506,2.049031469
15507,2.124965092
15508,2.241812056
15509,2.368176816
15510,2.53624682
15511,2.722113876
15512,2.708297778
15513,2.965379865
15514,3.288452636
15515,3.549975048
15516,4.04042609
15517,4.9817316
15518,5.655426811
15519,5.826493779
15520,5.574424564
15521,4.987413362
15522,4.235949384
15523,3.666339083
15524,3.194153054
15525,2.993723271
15526,2.867188988
15527,2.723544123
15528,2.662060521
15529,2.617795277
15530,2.575469045
15531,2.53280605
15532,2.495328527
15533,2.489530245
15534,2.54712129
15535,2.683924843
15536,2.929480748
15537,3.243210133
15538,3.480092348
15539,3.653948225
15540,3.865387589
15541,4.049439128
15542,4.113049328
15543,4.09766089
15544,4.05658761
15545,4.009608105
15546,3.940737822
15547,3.802670898
15548,3.489932728
15549,2.777077401
15550,2.488784643
15551,2.192863727
15552,2.285061014
15553,2.190987627
15554,2.223084452
15555,2.305468183
15556,2.432240599
15557,2.56933929
15558,2.751685837
15559,2.953341189
15560,2.938351496
15561,3.217271171
15562,3.567787044
15563,3.851524223
15564,4.383636151
15565,5.404899941
15566,6.135821536
15567,6.321419621
15568,6.047938632
15569,5.411064335
15570,4.595767981
15571,3.977772687
15572,3.465477275
15573,3.24802218
15574,3.110739566
15575,2.954892927
15576,2.88818666
15577,2.840161348
15578,2.794239756
15579,2.747952794
15580,2.707291779
15581,2.701000968
15582,2.763484029
15583,2.911908226
15584,3.178322638
15585,3.51870146
15586,3.775705405
15587,3.9643293
15588,4.193729175
15589,4.393414792
15590,4.462428299
15591,4.445732705
15592,4.401170496
15593,4.350200362
15594,4.275479959
15595,4.125685075
15596,3.786381666
15597,3.012973537
15598,2.700192031
15599,2.379134402
15600,2.697260581
15601,2.586217403
15602,2.624104137
15603,2.721348976
15604,2.870989724
15605,3.032819493
15606,3.248059327
15607,3.48609106
15608,3.468397393
15609,3.797631072
15610,4.211376106
15611,4.546296313
15612,5.174395309
15613,6.379883717
15614,7.24265543
15615,7.461733343
15616,7.138919429
15617,6.387160099
15618,5.424793359
15619,4.695318595
15620,4.090610794
15621,3.83392922
15622,3.671882351
15623,3.487922714
15624,3.409183379
15625,3.352494835
15626,3.298289499
15627,3.243652885
15628,3.195657075
15629,3.188231471
15630,3.261985781
15631,3.437184051
15632,3.751656657
15633,4.153436029
15634,4.456800625
15635,4.679450171
15636,4.950231228
15637,5.185937908
15638,5.267400683
15639,5.24769339
15640,5.195092654
15641,5.134928076
15642,5.046728944
15643,4.869912731
15644,4.469402764
15645,3.556480419
15646,3.187276612
15647,2.80830376
15648,2.649911574
15649,2.540817701
15650,2.578039353
15651,2.67357711
15652,2.820590993
15653,2.979579924
15654,3.191041334
15655,3.424894544
15656,3.40751148
15657,3.730965633
15658,4.137447588
15659,4.466488445
15660,5.08356149
15661,6.267888175
15662,7.11551438
15663,7.330746494
15664,7.01359941
15665,6.275036824
15666,5.329563932
15667,4.612894718
15668,4.018802248
15669,3.766626586
15670,3.607424366
15671,3.426694044
15672,3.349336938
15673,3.293643532
15674,3.240389742
15675,3.186712245
15676,3.139558977
15677,3.132263726
15678,3.204723317
15679,3.376846072
15680,3.685798275
15681,4.08052462
15682,4.378563807
15683,4.597304856
15684,4.863332493
15685,5.094901465
15686,5.174934203
15687,5.155572861
15688,5.103895504
15689,5.044787084
15690,4.958136242
15691,4.784423945
15692,4.390944723
15693,3.494048255
15694,3.131325628
15695,2.759005448
15696,2.105906383
15697,2.159546145
15698,2.20043806
15699,2.236459795
15700,2.280658124
15701,2.334442662
15702,2.407966939
15703,2.482461173
15704,2.614924826
15705,2.804307508
15706,3.039778951
15707,3.362503861
15708,3.789283077
15709,4.51109754
15710,5.008594425
15711,5.00482809
15712,4.839521107
15713,4.575321512
15714,4.319592051
15715,4.087021579
15716,3.811088036
15717,3.664596061
15718,3.6048323
15719,3.591779163
15720,3.600045549
15721,3.630840478
15722,3.589091884
15723,3.647503045
15724,3.739143494
15725,3.847638401
15726,3.945369934
15727,4.072948083
15728,4.186152629
15729,4.304458973
15730,4.415854505
15731,4.470701684
15732,4.439415642
15733,4.360578922
15734,4.238164565
15735,4.117724422
15736,4.043723939
15737,4.032599257
15738,3.970935407
15739,3.674695177
15740,3.293728586
15741,2.762198756
15742,2.264870033
15743,2.052266622
15744,2.038091703
15745,2.09000415
15746,2.129579258
15747,2.164441016
15748,2.207216065
15749,2.259268626
15750,2.330425264
15751,2.402520624
15752,2.530718665
15753,2.71400282
15754,2.941891581
15755,3.25422406
15756,3.667260074
15757,4.365830571
15758,4.847306994
15759,4.843661943
15760,4.683678198
15761,4.427986393
15762,4.180491967
15763,3.955410761
15764,3.688362867
15765,3.546588247
15766,3.488749006
15767,3.476116208
15768,3.484116398
15769,3.513919665
15770,3.473515465
15771,3.530045662
15772,3.618735093
15773,3.723736232
15774,3.818320601
15775,3.941790461
15776,4.05134958
15777,4.165846207
15778,4.273654565
15779,4.326735547
15780,4.296456983
15781,4.220158974
15782,4.10168662
15783,3.985124907
15784,3.913507397
15785,3.902740954
15786,3.843062812
15787,3.556362149
15788,3.187663495
15789,2.673250061
15790,2.191936383
15791,1.986179256
15792,2.460666065
15793,2.359363216
15794,2.393926655
15795,2.482641508
15796,2.619156279
15797,2.766790891
15798,2.96315062
15799,3.18030302
15800,3.164161381
15801,3.464515803
15802,3.84196853
15803,4.147510677
15804,4.720514967
15805,5.820262036
15806,6.607354351
15807,6.807215496
15808,6.512717719
15809,5.826900158
15810,4.948948953
15811,4.283461232
15812,3.73179634
15813,3.49763
15814,3.349797331
15815,3.181974007
15816,3.110141419
15817,3.058425401
15818,3.008974772
15819,2.959130696
15820,2.915344915
15821,2.90857066
15822,2.975855493
15823,3.135685967
15824,3.422574106
15825,3.78911076
15826,4.065865246
15827,4.268984732
15828,4.516013797
15829,4.731045089
15830,4.805362227
15831,4.78738359
15832,4.739396812
15833,4.684509666
15834,4.604047062
15835,4.442740564
15836,4.077361969
15837,3.244518064
15838,2.907699558
15839,2.561968915
15840,2.41411819
15841,2.314731664
15842,2.348641274
15843,2.435677927
15844,2.569610279
15845,2.71445212
15846,2.907097355
15847,3.120141931
15848,3.104305639
15849,3.398978323
15850,3.769290861
15851,4.069053134
15852,4.631218029
15853,5.710161426
15854,6.48236449
15855,6.678444905
15856,6.389518078
15857,5.716673976
15858,4.85533078
15859,4.202431943
15860,3.661202774
15861,3.431466107
15862,3.286429956
15863,3.121781308
15864,3.051307561
15865,3.000569844
15866,2.952054662
15867,2.903153475
15868,2.86019598
15869,2.853549872
15870,2.919561893
15871,3.076368889
15872,3.357830029
15873,3.71743299
15874,3.988952172
15875,4.188229291
15876,4.430585362
15877,4.641548955
15878,4.714460252
15879,4.696821713
15880,4.64974269
15881,4.595893832
15882,4.516953322
15883,4.358698223
15884,4.000231414
15885,3.183142233
15886,2.852695248
15887,2.513504715
15888,2.551266598
15889,2.446233827
15890,2.482069875
15891,2.574051165
15892,2.715592345
15893,2.868662792
15894,3.07225239
15895,3.297400236
15896,3.28066427
15897,3.592077596
15898,3.98342795
15899,4.300220011
15900,4.894322041
15901,6.034561264
15902,6.850633937
15903,7.057853872
15904,6.75251283
15905,6.041443799
15906,5.131166856
15907,4.441176199
15908,3.869199274
15909,3.626411042
15910,3.473135246
15911,3.299132749
15912,3.224655319
15913,3.171035143
15914,3.119763766
15915,3.068084455
15916,3.022686503
15917,3.015662823
15918,3.085425051
15919,3.251140405
15920,3.548591627
15921,3.928623983
15922,4.215568434
15923,4.426166681
15924,4.682291237
15925,4.905239877
15926,4.982293336
15927,4.963652734
15928,4.913899106
15929,4.856991042
15930,4.773565844
15931,4.60632012
15932,4.227488461
15933,3.363979647
15934,3.014759647
15935,2.656299369
15936,2.584737269
15937,2.478326549
15938,2.514632738
15939,2.607820753
15940,2.751218845
15941,2.906297459
15942,3.112557998
15943,3.340659612
15944,3.323704082
15945,3.639202914
15946,4.035687487
15947,4.356635617
15948,4.958531813
15949,6.113730105
15950,6.940509029
15951,7.150447532
15952,6.841100648
15953,6.120702933
15954,5.198483851
15955,4.499441043
15956,3.919960217
15957,3.673986789
15958,3.518700131
15959,3.342414854
15960,3.266960337
15961,3.212636705
15962,3.160692686
15963,3.108335382
15964,3.062341844
15965,3.055226019
15966,3.125903474
15967,3.293792888
15968,3.595146442
15969,3.980164533
15970,4.270873477
15971,4.484234612
15972,4.743719326
15973,4.969592883
15974,5.047657224
15975,5.028772072
15976,4.978365714
15977,4.92071106
15978,4.836191387
15979,4.666751526
15980,4.282949885
15981,3.408112494
15982,3.054310994
15983,2.69114799
15984,2.713166309
15985,2.601468309
15986,2.639578462
15987,2.737396753
15988,2.887919931
15989,3.050704009
15990,3.267213111
15991,3.506648515
15992,3.488850509
15993,3.820025677
15994,4.236210562
15995,4.573105791
15996,5.204908683
15997,6.417505848
15998,7.28536532
15999,7.505735134
16000,7.181017589
16001,6.424825139
16002,5.456783329
16003,4.723006857
16004,4.114733098
16005,3.856537875
16006,3.693535417
16007,3.508490971
16008,3.429287311
16009,3.372264475
16010,3.31773949
16011,3.262780684
16012,3.214501844
16013,3.207032451
16014,3.281221689
16015,3.457453102
16016,3.773780151
16017,4.177928814
16018,4.483082348
16019,4.707044857
16020,4.979422709
16021,5.216519349
16022,5.29846251
16023,5.278639002
16024,5.22572808
16025,5.165208712
16026,5.076489471
16027,4.898630573
16028,4.495758802
16029,3.57745296
16030,3.206071961
16031,2.824864309
16032,2.684590504
16033,2.75296999
16034,2.805098635
16035,2.851018818
16036,2.907362451
16037,2.975926495
16038,3.069654582
16039,3.164619161
16040,3.333482634
16041,3.574905972
16042,3.875082849
16043,4.286489659
16044,4.830543962
16045,5.750706544
16046,6.384911096
16047,6.380109805
16048,6.169377951
16049,5.832578685
16050,5.50657707
16051,5.210098325
16052,4.858340728
16053,4.671594078
16054,4.595407773
16055,4.578767751
16056,4.589305665
16057,4.628562764
16058,4.575342032
16059,4.649804055
16060,4.766626474
16061,4.904934804
16062,5.029522083
16063,5.19215756
16064,5.336469696
16065,5.487285559
16066,5.62929158
16067,5.69921027
16068,5.659327106
16069,5.558826765
16070,5.402774044
16071,5.249238034
16072,5.154902883
16073,5.140721239
16074,5.062112719
16075,4.684468339
16076,4.198815557
16077,3.521226115
16078,2.887235934
16079,2.616211019
16080,2.472403902
16081,2.535378761
16082,2.583387224
16083,2.625677935
16084,2.677568239
16085,2.740713069
16086,2.827033007
16087,2.914491707
16088,3.070008427
16089,3.292349973
16090,3.568801253
16091,3.947690995
16092,4.448743942
16093,5.296178049
16094,5.880255883
16095,5.875834081
16096,5.681758203
16097,5.371579121
16098,5.071344256
16099,4.798298813
16100,4.474343687
16101,4.302357253
16102,4.232192616
16103,4.2168678
16104,4.226572811
16105,4.262727079
16106,4.213712846
16107,4.282289485
16108,4.38987841
16109,4.517255027
16110,4.631995086
16111,4.781776062
16112,4.914681952
16113,5.053577522
16114,5.184359569
16115,5.248751975
16116,5.212021124
16117,5.119464202
16118,4.975745689
16119,4.834344969
16120,4.747465948
16121,4.734405203
16122,4.662009799
16123,4.314213949
16124,3.866946542
16125,3.242912903
16126,2.659032496
16127,2.409429044
16128,2.483260696
16129,2.381027652
16130,2.415908463
16131,2.505437924
16132,2.643206218
16133,2.792196459
16134,2.990359226
16135,3.20950559
16136,3.193215733
16137,3.496328106
16138,3.877246727
16139,4.18559446
16140,4.763860261
16141,5.873705562
16142,6.668025214
16143,6.869721548
16144,6.572519598
16145,5.880404638
16146,4.994391801
16147,4.322793357
16148,3.7660629
16149,3.529746369
16150,3.380556253
16151,3.211191921
16152,3.138699742
16153,3.086508851
16154,3.036604151
16155,2.98630239
16156,2.942114555
16157,2.935278096
16158,3.00318076
16159,3.164478849
16160,3.454001288
16161,3.823903599
16162,4.103199334
16163,4.308183929
16164,4.557481295
16165,4.774487074
16166,4.849486615
16167,4.831342893
16168,4.782915485
16169,4.727524347
16170,4.64632291
16171,4.483535244
16172,4.114801624
16173,3.274310277
16174,2.934398995
16175,2.585493741
16176,2.639240043
16177,2.530585505
16178,2.567657261
16179,2.662810275
16180,2.809232114
16181,2.967580776
16182,3.178190605
16183,3.411102058
16184,3.393788998
16185,3.71594056
16186,4.12078556
16187,4.448501328
16188,5.063089341
16189,6.242646592
16190,7.086859298
16191,7.301224646
16192,6.985354753
16193,6.249766453
16194,5.3081011
16195,4.594318005
16196,4.002618021
16197,3.751457902
16198,3.592896809
16199,3.412894311
16200,3.335848732
16201,3.28037961
16202,3.22734028
16203,3.17387895
16204,3.126915574
16205,3.119649701
16206,3.191817489
16207,3.363247084
16208,3.670955096
16209,4.064091828
16210,4.360930774
16211,4.578790925
16212,4.843747235
16213,5.074383648
16214,5.154094085
16215,5.134810713
16216,5.083341467
16217,5.024471084
16218,4.938169197
16219,4.765156461
16220,4.37326183
16221,3.479977278
16222,3.118715382
16223,2.747894582
16224,2.420034056
16225,2.320403981
16226,2.354396688
16227,2.441646627
16228,2.575907183
16229,2.721103963
16230,2.914221281
16231,3.127787929
16232,3.11191283
16233,3.407307618
16234,3.778527618
16235,4.079024467
16236,4.642566963
16237,5.724154342
16238,6.498249712
16239,6.694810628
16240,6.405175777
16241,5.730682851
16242,4.867228908
16243,4.212730124
16244,3.670174658
16245,3.439875014
16246,3.294483448
16247,3.129431324
16248,3.058784879
16249,3.007922827
16250,2.959288757
16251,2.910267737
16252,2.867204973
16253,2.860542579
16254,2.926716364
16255,3.08390762
16256,3.366058489
16257,3.726542667
16258,3.998727215
16259,4.198492668
16260,4.44144264
16261,4.652923205
16262,4.726013173
16263,4.708331411
16264,4.661137019
16265,4.607156203
16266,4.528022246
16267,4.36937934
16268,4.010034097
