,Demand
14641,1.455885495
14642,1.473431031
14643,1.470757484
14644,1.489931742
14645,1.524923592
14646,1.55778274
14647,1.575827698
14648,1.583437631
14649,1.676137097
14650,1.835989893
14651,1.996231472
14652,2.197003654
14653,2.461990189
14654,2.618809114
14655,2.604252786
14656,2.551446876
14657,2.392230234
14658,2.23281287
14659,2.088336694
14660,2.000482674
14661,1.951951083
14662,1.949523535
14663,1.905749173
14664,1.858100667
14665,1.819714018
14666,1.802183581
14667,1.779031441
14668,1.79711836
14669,1.81741029
14670,1.908278688
14671,1.997049141
14672,2.169748258
14673,2.274058339
14674,2.336952223
14675,2.352762586
14676,2.389078233
14677,2.41971509
14678,2.40421562
14679,2.405802502
14680,2.430620632
14681,2.392994922
14682,2.349542686
14683,2.23410767
14684,2.045887677
14685,1.772050869
14686,1.614622146
14687,1.464570967
14688,1.431419457
14689,1.473639613
14690,1.493452149
14691,1.481511413
14692,1.483967279
14693,1.502188908
14694,1.513178234
14695,1.505546048
14696,1.545264549
14697,1.621344457
14698,1.759759238
14699,1.931558757
14700,2.114954862
14701,2.325301783
14702,2.438833427
14703,2.384816253
14704,2.352766391
14705,2.268313221
14706,2.222655689
14707,2.155934535
14708,2.114342113
14709,2.079020899
14710,2.092093377
14711,2.077905652
14712,2.045952634
14713,2.024302695
14714,2.007195736
14715,2.006461915
14716,2.053067817
14717,2.098412158
14718,2.197660624
14719,2.283452045
14720,2.425464185
14721,2.484806317
14722,2.518576354
14723,2.507122853
14724,2.488836912
14725,2.460652001
14726,2.4039968
14727,2.38270236
14728,2.400603034
14729,2.371153456
14730,2.329761632
14731,2.180681282
14732,1.979725267
14733,1.750572607
14734,1.549422221
14735,1.419681028
14736,1.382365774
14737,1.423304161
14738,1.442139549
14739,1.429338043
14740,1.430737752
14741,1.447674153
14742,1.456906552
14743,1.447494261
14744,1.484047429
14745,1.555601874
14746,1.688389861
14747,1.852477589
14748,2.025675435
14749,2.218773973
14750,2.320417499
14751,2.266490324
14752,2.238390616
14753,2.160250725
14754,2.120704069
14755,2.059540388
14756,2.024541637
14757,1.992720976
14758,2.007221561
14759,1.993345752
14760,1.961195201
14761,1.938809391
14762,1.92270005
14763,1.920570444
14764,1.964986518
14765,2.007738279
14766,2.104651366
14767,2.187394196
14768,2.326701216
14769,2.383216316
14770,2.414324459
14771,2.401560337
14772,2.384022003
14773,2.357720965
14774,2.303990961
14775,2.285574541
14776,2.305243522
14777,2.276059778
14778,2.236141465
14779,2.094140031
14780,1.902287544
14781,1.685836249
14782,1.496569964
14783,1.371909113
14784,1.391006011
14785,1.404283191
14786,1.421017019
14787,1.416260043
14788,1.43222831
14789,1.463753025
14790,1.49200075
14791,1.504945978
14792,1.512934991
14793,1.598580763
14794,1.749569244
14795,1.902635298
14796,2.089950722
14797,2.329110172
14798,2.467444574
14799,2.448194593
14800,2.402304836
14801,2.259194323
14802,2.120395264
14803,1.99154778
14804,1.916649372
14805,1.873617076
14806,1.874661314
14807,1.834828211
14808,1.788866662
14809,1.751694541
14810,1.735325431
14811,1.713343858
14812,1.732459067
14813,1.752910087
14814,1.84219833
14815,1.927215233
14816,2.093176906
14817,2.188879032
14818,2.245273457
14819,2.256313646
14820,2.286827922
14821,2.312414862
14822,2.295170087
14823,2.297179189
14824,2.323124268
14825,2.286787558
14826,2.245224952
14827,2.13357815
14828,1.953938915
14829,1.699661086
14830,1.5501424
14831,1.408210556
14832,1.401209014
14833,1.414118383
14834,1.430977704
14835,1.426542835
14836,1.443006763
14837,1.475067513
14838,1.504028184
14839,1.517761852
14840,1.525692258
14841,1.612428562
14842,1.764787505
14843,1.918962927
14844,2.108358825
14845,2.351511256
14846,2.492703446
14847,2.474179125
14848,2.4272201
14849,2.281619509
14850,2.139632769
14851,2.00836902
14852,1.931467618
14853,1.887585107
14854,1.888092591
14855,1.847650152
14856,1.801427793
14857,1.7640679
14858,1.747519243
14859,1.725356695
14860,1.744312926
14861,1.76473935
14862,1.854271892
14863,1.939869111
14864,2.106872422
14865,2.203905376
14866,2.261304646
14867,2.273082325
14868,2.304493518
14869,2.330861198
14870,2.313886254
14871,2.315830079
14872,2.341600928
14873,2.305064933
14874,2.263210181
14875,2.150977705
14876,1.970011847
14877,1.712710113
14878,1.561968501
14879,1.418781372
14880,1.462107908
14881,1.472562372
14882,1.490259281
14883,1.487974267
14884,1.507746402
14885,1.543384829
14886,1.577103949
14887,1.596099942
14888,1.603639182
14889,1.697654072
14890,1.859159951
14891,2.020739674
14892,2.224021371
14893,2.49382433
14894,2.654090385
14895,2.640409363
14896,2.586313679
14897,2.424093447
14898,2.260831031
14899,2.113440302
14900,2.023170225
14901,1.973613085
14902,1.970538092
14903,1.926028736
14904,1.878065634
14905,1.83945249
14906,1.82170548
14907,1.798335045
14908,1.816230201
14909,1.836492462
14910,1.927655539
14911,2.017125981
14912,2.191081546
14913,2.296996902
14914,2.361102853
14915,2.377802793
14916,2.415200322
14917,2.446778925
14918,2.431604932
14919,2.433113075
14920,2.457721044
14921,2.419854951
14922,2.376050323
14923,2.259908854
14924,2.070088658
14925,1.792604347
14926,1.633700503
14927,1.482135171
14928,1.476620498
14929,1.486529729
14930,1.504412665
14931,1.502605133
14932,1.523112019
14933,1.559545046
14934,1.594321015
14935,1.614485767
14936,1.621938129
14937,1.717569589
14938,1.881106997
14939,2.044331211
14940,2.250696936
14941,2.526418963
14942,2.690921311
14943,2.678315984
14944,2.622635251
14945,2.456723807
14946,2.288736075
14947,2.137763553
14948,2.044524301
14949,1.993706829
14950,1.98983617
14951,1.944423554
14952,1.896073834
14953,1.857182345
14954,1.839169181
14955,1.815530474
14956,1.833189966
14957,1.853415767
14958,1.944940985
14959,2.035271668
14960,2.210771324
14961,2.318659457
14962,2.384254958
14963,2.402048128
14964,2.440775219
14965,2.473511165
14966,2.458737163
14967,2.460148541
14968,2.484498235
14969,2.446336728
14970,2.402099034
14971,2.285089379
14972,2.09330264
14973,1.811335791
14974,1.650619119
14975,1.497192993
14976,1.467674894
14977,1.478004639
14978,1.4957441
14979,1.493568307
14980,1.513508512
14981,1.549328698
14982,1.583289566
14983,1.602552905
14984,1.610072272
14985,1.704456942
14986,1.86642752
14987,2.02838341
14988,2.232370558
14989,2.503527466
14990,2.664762545
14991,2.651327582
14992,2.596869327
14993,2.433804755
14994,2.269461454
14995,2.121251412
14996,2.030302156
14997,1.980456723
14998,1.977199727
14999,1.932483756
15000,1.884432217
15001,1.845755404
15002,1.827947513
15003,1.804515712
15004,1.822356961
15005,1.842610882
15006,1.933856798
15007,2.023524014
15008,2.19783278
15009,2.304199396
15010,2.368646071
15011,2.385596081
15012,2.423297738
15013,2.455141076
15014,2.440058579
15015,2.441544587
15016,2.466093477
15017,2.42815981
15018,2.384256121
15019,2.267916061
15020,2.07764603
15021,1.799136368
15022,1.639817851
15023,1.487826875
15024,1.45697588
15025,1.499620767
15026,1.519757093
15027,1.508101585
15028,1.510907423
15029,1.529554929
15030,1.541126435
15031,1.53408411
15032,1.574851486
15033,1.652430966
15034,1.792710258
15035,1.967065181
15036,2.153840612
15037,2.36990301
15038,2.487373938
15039,2.433326941
15040,2.399968144
15041,2.313422988
15042,2.265740536
15043,2.197177841
15044,2.15340052
15045,2.116919352
15046,2.129518608
15047,2.115227525
15048,2.083339962
15049,2.061933864
15050,2.04449633
15051,2.044225021
15052,2.091556551
15053,2.137759978
15054,2.237782303
15055,2.324583914
15056,2.467492431
15057,2.527771337
15058,2.562423427
15059,2.551404217
15060,2.532870547
15061,2.504061391
15062,2.446436887
15063,2.424188776
15064,2.4415035
15065,2.411965834
15066,2.370085743
15067,2.218659701
15068,2.014687114
15069,1.78132569
15070,1.576237352
15071,1.44481272
15072,1.45399033
15073,1.496526855
15074,1.516580572
15075,1.504852293
15076,1.507568842
15077,1.526107693
15078,1.537530666
15079,1.530337849
15080,1.570837623
15081,1.648034516
15082,1.787838112
15083,1.961541069
15084,2.147454327
15085,2.362058525
15086,2.478524417
15087,2.424485028
15088,2.391460182
15089,2.305448758
15090,2.258282927
15091,2.190190068
15092,2.146970184
15093,2.110784958
15094,2.123504948
15095,2.109240235
15096,2.077335972
15097,2.055867662
15098,2.038514469
15099,2.038125158
15100,2.085271558
15101,2.131255804
15102,2.231080693
15103,2.317624572
15104,2.460304395
15105,2.520344301
15106,2.55477135
15107,2.543641339
15108,2.525170873
15109,2.496520982
15110,2.439143778
15111,2.417138979
15112,2.434603197
15113,2.405088005
15114,2.363332486
15115,2.212504905
15116,2.009301941
15117,1.777014307
15118,1.572930666
15119,1.441935533
15120,1.482530215
15121,1.492405085
15122,1.510299745
15123,1.508522304
15124,1.529075493
15125,1.565558596
15126,1.600401167
15127,1.620639574
15128,1.628086461
15129,1.723819797
15130,1.887485231
15131,2.050813081
15132,2.25737316
15133,2.533468204
15134,2.698237522
15135,2.685699985
15136,2.629919362
15137,2.463775299
15138,2.29548978
15139,2.144291534
15140,2.050865166
15141,1.999968269
15142,1.996047467
15143,1.950577928
15144,1.902203844
15145,1.863294812
15146,1.845264876
15147,1.821609263
15148,1.839253903
15149,1.859477406
15150,1.951025446
15151,2.041410341
15152,2.217007306
15153,2.325019762
15154,2.390709134
15155,2.4085712
15156,2.447382079
15157,2.48019096
15158,2.465442165
15159,2.466847445
15160,2.491180863
15161,2.453000739
15162,2.408735753
15163,2.291671386
15164,2.099760716
15165,1.817511379
15166,1.656680463
15167,1.50313707
15168,1.47635035
15169,1.486531873
15170,1.504321905
15171,1.502275918
15172,1.522415865
15173,1.558452065
15174,1.59270024
15175,1.612281309
15176,1.619777058
15177,1.714601196
15178,1.877124049
15179,2.039526998
15180,2.244352546
15181,2.517118565
15182,2.67950529
15183,2.666362756
15184,2.611473603
15185,2.447405566
15186,2.281777678
15187,2.132593918
15188,2.040837485
15189,1.990649429
15190,1.987176129
15191,1.942214604
15192,1.894057963
15193,1.855305481
15194,1.837425235
15195,1.813920504
15196,1.831697688
15197,1.851941697
15198,1.943286061
15199,2.033187135
15200,2.207915666
15201,2.314818586
15202,2.379670199
15203,2.396917405
15204,2.434980507
15205,2.467138471
15206,2.452164712
15207,2.453624414
15208,2.478103092
15209,2.440089117
15210,2.396067697
15211,2.279491618
15212,2.088686979
15213,1.808958729
15214,1.649147391
15215,1.496650554
15216,1.47239317
15217,1.48278984
15218,1.500506467
15219,1.498272067
15220,1.518122085
15221,1.553844739
15222,1.587675885
15223,1.606795767
15224,1.614325798
15225,1.708512044
15226,1.870233265
15227,2.031987304
15228,2.235595908
15229,2.506026288
15230,2.666741389
15231,2.653174391
15232,2.598910691
15233,2.436299191
15234,2.272535892
15235,2.124765493
15236,2.034180684
15237,1.984489949
15238,1.981330616
15239,1.936725514
15240,1.88872143
15241,1.850078782
15242,1.83230356
15243,1.808904688
15244,1.826774863
15245,1.847033259
15246,1.938234724
15247,2.027796351
15248,2.20191559
15249,2.30804006
15250,2.372303903
15251,2.389119725
15252,2.426658188
15253,2.458359469
15254,2.443227875
15255,2.444725761
15256,2.469306353
15257,2.431408946
15258,2.387558413
15259,2.271324916
15260,2.081296267
15261,1.803336808
15262,1.644240804
15263,1.492478228
15264,1.452849285
15265,1.464102788
15266,1.481527073
15267,1.47854231
15268,1.497237667
15269,1.531711607
15270,1.563881915
15271,1.581165091
15272,1.58883165
15273,1.680477456
15274,1.839006128
15275,1.99817585
15276,2.196937902
15277,2.458066467
15278,2.61212423
15279,2.596866779
15280,2.545093983
15281,2.388283224
15282,2.23194576
15283,2.089804149
15284,2.0038854
15285,1.956175276
15286,1.954266333
15287,1.911080704
15288,1.863684191
15289,1.825478964
15290,1.808122002
15291,1.785144718
15292,1.80338524
15293,1.823700934
15294,1.914333294
15295,2.002543052
15296,2.174235751
15297,2.277260002
15298,2.339183017
15299,2.354280826
15300,2.389729882
15301,2.419612398
15302,2.40385222
15303,2.405502171
15304,2.430488642
15305,2.393055479
15306,2.34988551
15307,2.235016366
15308,2.04807814
15309,1.777162992
15310,1.620915846
15311,1.472077508
15312,1.447535491
15313,1.459051878
15314,1.47638647
15315,1.473171489
15316,1.491512587
15317,1.525603411
15318,1.55726416
15319,1.573983819
15320,1.581692267
15321,1.672558645
15322,1.830107817
15323,1.988484648
15324,2.185759739
15325,2.44403443
15326,2.596049667
15327,2.58027357
15328,2.529265004
15329,2.374233961
15330,2.220174804
15331,2.079760152
15332,1.995272988
15333,1.948170533
15334,1.946645219
15335,1.903895097
15336,1.856684991
15337,1.818613969
15338,1.801385332
15339,1.778537395
15340,1.796891542
15341,1.817224816
15342,1.907682569
15343,1.995477564
15344,2.16642578
15345,2.268498858
15346,2.329703688
15347,2.344274396
15348,2.379082404
15349,2.408406908
15350,2.392453875
15351,2.394150482
15352,2.41926148
15353,2.38197075
15354,2.339009584
15355,2.224559035
15356,2.038568976
15357,1.769815081
15358,1.614441988
15359,1.466500831
15360,1.486516435
15361,1.529697571
15362,1.550242705
15363,1.538947315
15364,1.542195015
15365,1.561380218
15366,1.573686765
15367,1.567389178
15368,1.609480826
15369,1.688953613
15370,1.831586973
15371,2.009168258
15372,2.200210309
15373,2.423488868
15374,2.545933399
15375,2.491848749
15376,2.456837336
15377,2.367650909
15378,2.317411865
15379,2.246524105
15380,2.199988206
15381,2.162042521
15382,2.174044304
15383,2.159622726
15384,2.127817803
15385,2.10671957
15386,2.088864665
15387,2.089177307
15388,2.13742499
15389,2.184713068
15390,2.285712439
15391,2.373789481
15392,2.517829733
15393,2.579291378
15394,2.615057117
15395,2.604586228
15396,2.585739783
15397,2.556142477
15398,2.497294166
15399,2.473841984
15400,2.490416907
15401,2.460768025
15402,2.418271464
15403,2.263883833
15404,2.056102627
15405,1.817427365
15406,1.607367106
15407,1.473817024
15408,1.451456027
15409,1.493716839
15410,1.513560369
15411,1.501646936
15412,1.504136303
15413,1.522398698
15414,1.533443751
15415,1.525868028
15416,1.56568693
15417,1.641910381
15418,1.780503638
15419,1.952547767
15420,2.136267349
15421,2.34716137
15422,2.461070092
15423,2.407050063
15424,2.374874907
15425,2.290221487
15426,2.244370124
15427,2.177472693
15428,2.135671128
15429,2.10023888
15430,2.11326606
15431,2.099068441
15432,2.067121688
15433,2.045495091
15434,2.028356488
15435,2.02766694
15436,2.074342301
15437,2.119768876
15438,2.219091418
15439,2.304979536
15440,2.44707748
15441,2.506509283
15442,2.540363751
15443,2.528951822
15444,2.510642167
15445,2.482397503
15446,2.425649518
15447,2.404263789
15448,2.422108375
15449,2.392650365
15450,2.351211803
15451,2.201906917
15452,2.000662149
15453,1.771106614
15454,1.569579278
15455,1.439676942
15456,1.494748324
15457,1.504453374
15458,1.522405974
15459,1.520777252
15460,1.541559289
15461,1.578289882
15462,1.613461624
15463,1.634064058
15464,1.641483886
15465,1.737720725
15466,1.902018908
15467,2.065858958
15468,2.273379602
15469,2.551318224
15470,2.717406997
15471,2.7052045
15472,2.648930192
15473,2.481636448
15474,2.311879161
15475,2.159565315
15476,2.065214154
15477,2.013924709
15478,2.009756085
15479,1.964005213
15480,1.915510711
15481,1.876514985
15482,1.858402151
15483,1.834662981
15484,1.85223422
15485,1.872446367
15486,1.964107201
15487,2.05476003
15488,2.230837925
15489,2.33946483
15490,2.405618144
15491,2.423820712
15492,2.463045702
15493,2.496215055
15494,2.481590843
15495,2.482965984
15496,2.507218958
15497,2.468946824
15498,2.424546953
15499,2.307212177
15500,2.114688999
15501,1.83104351
15502,1.669647964
15503,1.515525
15504,1.482350929
15505,1.492610486
15506,1.510373895
15507,1.508259568
15508,1.528294357
15509,1.564216832
15510,1.598313748
15511,1.617727542
15512,1.625235725
15513,1.719828497
15514,1.882060593
15515,2.044228179
15516,2.248612334
15517,2.520531204
15518,2.682311622
15519,2.669015133
15520,2.614352835
15521,2.450813092
15522,2.2858615
15523,2.137190374
15524,2.045858896
15525,1.995851221
15526,1.992491798
15527,1.94765955
15528,1.899558243
15529,1.860845598
15530,1.843003445
15531,1.819537109
15532,1.837348022
15533,1.857597249
15534,1.948889782
15535,2.038667738
15536,2.213175275
15537,2.319795846
15538,2.384434272
15539,2.401525013
15540,2.439397825
15541,2.471390148
15542,2.456359141
15543,2.457832693
15544,2.482348336
15545,2.44437664
15546,2.400417203
15547,2.28396538
15548,2.093442197
15549,1.814355497
15550,1.654803614
15551,1.502573097
15552,1.511547861
15553,1.520649535
15554,1.538808001
15555,1.537707679
15556,1.559302821
15557,1.596912749
15558,1.633254042
15559,1.655149871
15560,1.662473557
15561,1.760499357
15562,1.92704571
15563,2.09270562
15564,2.303639172
15565,2.588128069
15566,2.758904893
15567,2.747892802
15568,2.689864416
15569,2.51848583
15570,2.343499322
15571,2.18722172
15572,2.089584753
15573,2.036900574
15574,2.031851435
15575,1.985100979
15576,1.93617863
15577,1.896874875
15578,1.878467505
15579,1.854431456
15580,1.8717419
15581,1.891913698
15582,1.983975292
15583,2.075580098
15584,2.253366745
15585,2.364176803
15586,2.431978512
15587,2.451390894
15588,2.49208723
15589,2.526537344
15590,2.512355777
15591,2.513623834
15592,2.537590992
15593,2.49899194
15594,2.45411282
15595,2.335817277
15596,2.141117843
15597,1.852511799
15598,1.689110107
15599,1.532927914
15600,1.577197016
15601,1.583640109
15602,1.602705654
15603,1.603933555
15604,1.629111376
15605,1.670595811
15606,1.712090348
15607,1.739685101
15608,1.746585167
15609,1.852493436
15610,2.028945617
15611,2.202624142
15612,2.428595556
15613,2.741946095
15614,2.933379285
15615,2.927612328
15616,2.861855175
15617,2.672478067
15618,2.474450702
15619,2.300708114
15620,2.188593313
15621,2.129763698
15622,2.120834855
15623,2.069680062
15624,2.018872546
15625,1.978211562
15626,1.958506415
15627,1.933162263
15628,1.949323598
15629,1.969317613
15630,2.063145023
15631,2.158944402
15632,2.34426011
15633,2.464689517
15634,2.53975434
15635,2.564497367
15636,2.611676707
15637,2.651770079
15638,2.639538883
15639,2.640335111
15640,2.663042909
15641,2.623003405
15642,2.576012633
15643,2.45348378
15644,2.24919539
15645,1.938732281
15646,1.76649116
15647,1.60123565
15648,1.571041707
15649,1.577782328
15650,1.596746359
15651,1.597713704
15652,1.622490579
15653,1.663541409
15654,1.704459234
15655,1.731416207
15656,1.738363682
15657,1.843389805
15658,2.018733402
15659,2.191514545
15660,2.415803038
15661,2.725923604
15662,2.915045092
15663,2.90869114
15664,2.843798931
15665,2.656436079
15666,2.46098727
15667,2.289199228
15668,2.178704676
15669,2.12056281
15670,2.112068154
15671,2.06140626
15672,2.010809718
15673,1.970300624
15674,1.950740714
15675,1.925542955
15676,1.94183289
15677,1.961846801
15678,2.055476594
15679,2.150806549
15680,2.335279663
15681,2.454632546
15682,2.528884537
15683,2.553031
15684,2.599484812
15685,2.638946634
15686,2.626497167
15687,2.627346198
15688,2.650194934
15689,2.610316634
15690,2.563562183
15691,2.441507089
15692,2.238291821
15693,1.930274787
15694,1.759022907
15695,1.594782813
15696,1.474405635
15697,1.517087215
15698,1.537251513
15699,1.525620646
15700,1.528456718
15701,1.547141016
15702,1.558762817
15703,1.55177145
15704,1.592629439
15705,1.670338468
15706,1.810778836
15707,1.985354521
15708,2.172421894
15709,2.388978054
15710,2.506789299
15711,2.452739725
15712,2.419267849
15713,2.332541965
15714,2.284684579
15715,2.215962793
15716,2.171996717
15717,2.13541534
15718,2.147973714
15719,2.133673703
15720,2.101791794
15721,2.080406762
15722,2.062940669
15723,2.062709317
15724,2.110103534
15725,2.156381178
15726,2.256470356
15727,2.343359238
15728,2.486345194
15729,2.546705029
15730,2.581433319
15731,2.570451628
15732,2.551896556
15733,2.523033472
15734,2.46532523
15735,2.442994731
15736,2.460258834
15737,2.430713558
15738,2.388791285
15739,2.237162598
15740,2.032929408
15741,1.799204386
15742,1.593775847
15743,1.462205783
15744,1.465039016
15745,1.50745472
15746,1.52741633
15747,1.515606915
15748,1.518223909
15749,1.536641614
15750,1.547898977
15751,1.540538366
15752,1.580739773
15753,1.657510092
15754,1.796783301
15755,1.969759339
15756,2.154711301
15757,2.367689651
15758,2.483034959
15759,2.429004054
15760,2.396351553
15761,2.310935224
15762,2.26434541
15763,2.196776402
15764,2.154178043
15765,2.118322782
15766,2.131177386
15767,2.116942075
15768,2.085019192
15769,2.063481519
15770,2.046222362
15771,2.045701483
15772,2.092641468
15773,2.138381335
15774,2.237986089
15775,2.324242606
15776,2.466667442
15777,2.526440869
15778,2.560617007
15779,2.549363455
15780,2.530963459
15781,2.502491143
15782,2.445389671
15783,2.423656156
15784,2.441287056
15785,2.411796923
15786,2.370180298
15787,2.220019981
15788,2.017675124
15789,1.78658473
15790,1.583621295
15791,1.453105039
15792,1.545201015
15793,1.55313783
15794,1.571693733
15795,1.571613523
15796,1.594778418
15797,1.634085963
15798,1.672685152
15799,1.697077967
15800,1.704216044
15801,1.805695551
15802,1.976582147
15803,2.145755417
15804,2.363277816
15805,2.660412454
15806,2.840239875
15807,2.831525941
15808,2.770111193
15809,2.590846546
15810,2.405764676
15811,2.241834782
15812,2.137854346
15813,2.082477541
15814,2.075728508
15815,2.027048289
15816,1.977299954
15817,1.937401528
15818,1.918425536
15819,1.893816341
15820,1.910623302
15821,1.930717205
15822,2.023552492
15823,2.116995152
15824,2.298080661
15825,2.413105441
15826,2.484089487
15827,2.505837493
15828,2.549374361
15829,2.586297071
15830,2.57297006
15831,2.574031385
15832,2.597446753
15833,2.558216567
15834,2.512412226
15835,2.392261856
15836,2.193361016
15837,1.89517829
15838,1.727903597
15839,1.567745926
15840,1.539170882
15841,1.547400072
15842,1.56585622
15843,1.565519966
15844,1.588290859
15845,1.62717231
15846,1.665204777
15847,1.688970859
15848,1.696155523
15849,1.796768164
15850,1.966565378
15851,2.134856809
15852,2.350725435
15853,2.644686046
15854,2.822241805
15855,2.812951043
15856,2.752386257
15857,2.575100979
15858,2.392553002
15859,2.230543801
15860,2.128155549
15861,2.073454581
15862,2.067132215
15863,2.018936358
15864,1.969395342
15865,1.929646176
15866,1.910812906
15867,1.886347568
15868,1.903280901
15869,1.923394356
15870,2.016035449
15871,2.109016815
15872,2.289274324
15873,2.403241226
15874,2.473426519
15875,2.494588294
15876,2.537412199
15877,2.573714298
15878,2.560172797
15879,2.561286011
15880,2.584839876
15881,2.545768102
15882,2.500195988
15883,2.380511171
15884,2.182664867
15885,1.886885847
15886,1.720583262
15887,1.561423419
15888,1.561843294
15889,1.569183207
15890,1.587942766
15891,1.588385287
15892,1.612354562
15893,1.652532008
15894,1.692288198
15895,1.717960531
15896,1.725003497
15897,1.82825277
15898,2.001363414
15899,2.172337016
15900,2.393235702
15901,2.696850332
15902,2.881315501
15903,2.873779201
15904,2.810629196
15905,2.627323537
15906,2.437068554
15907,2.269217436
15908,2.161986449
15909,2.105229876
15910,2.097609775
15911,2.047940699
15912,1.997769108
15913,1.957565958
15914,1.938298591
15915,1.913395701
15916,1.929944666
15917,1.949998653
15918,2.043230399
15919,2.137614821
15920,2.320390748
15921,2.437575256
15922,2.51019001
15923,2.533134848
15924,2.578127274
15925,2.616317004
15926,2.603427888
15927,2.604383278
15928,2.627515896
15929,2.587962301
15930,2.541683854
15931,2.420583024
15932,2.219529281
15933,1.916439225
15934,1.747179912
15935,1.584985108
15936,1.568316059
15937,1.575433617
15938,1.594269041
15939,1.594906288
15940,1.619175207
15941,1.659676704
15942,1.699863897
15943,1.726012871
15944,1.733020406
15945,1.836928945
15946,2.010868083
15947,2.182512337
15948,2.404668745
15949,2.710697275
15950,2.89689008
15951,2.889792467
15952,2.825996052
15953,2.641185051
15954,2.449003
15955,2.279691164
15956,2.171249294
15957,2.113978736
15958,2.106034148
15959,2.055996706
15960,2.005667445
15961,1.965350781
15962,1.945974871
15963,1.920962576
15964,1.937415433
15965,1.957454551
15966,2.050833985
15967,2.145569228
15968,2.328974863
15969,2.446963904
15970,2.520186123
15971,2.543576801
15972,2.589111445
15973,2.627773159
15974,2.615047167
15975,2.615963095
15976,2.638990384
15977,2.599316313
15978,2.552861254
15979,2.431406363
15980,2.229550629
15981,1.924632514
15982,1.754633898
15983,1.591680229
15984,1.58962607
15985,1.595910438
15986,1.615030139
15987,1.61639704
15988,1.641788756
15989,1.683504508
15990,1.725306706
15991,1.753241699
15992,1.760116474
15993,1.866495346
15994,2.043538929
15995,2.217696185
15996,2.444565396
15997,2.759639047
15998,2.952305472
15999,2.946851662
16000,2.880633083
16001,2.690181419
16002,2.490778459
16003,2.315993167
16004,2.203014005
16005,2.143817492
16006,2.134657021
16007,2.083239278
16008,2.032319214
16009,1.991577199
16010,1.971794572
16011,1.946372322
16012,1.962465053
16013,1.982448454
16014,2.076381287
16015,2.172431093
16016,2.358196305
16017,2.47920001
16018,2.554698459
16019,2.579759739
16020,2.62732613
16021,2.667756418
16022,2.655641664
16023,2.656409723
16024,2.679042333
16025,2.638916831
16026,2.591799989
16027,2.469018396
16028,2.264157522
16029,1.952389493
16030,1.779620637
16031,1.613823427
16032,1.573431001
16033,1.618443784
16034,1.64038526
16035,1.63031991
16036,1.635076857
16037,1.65609865
16038,1.670915843
16039,1.667162022
16040,1.713776928
16041,1.799716597
16042,1.950390639
16043,2.138992064
16044,2.344607415
16045,2.592533891
16046,2.731966529
16047,2.677753269
16048,2.637097091
16049,2.538888998
16050,2.479917518
16051,2.401088136
16052,2.345129889
16053,2.302181919
16054,2.312142939
16055,2.297275633
16056,2.265752984
16057,2.24570631
16058,2.226425809
16059,2.228733027
16060,2.280109971
16061,2.331102842
16062,2.435439468
16063,2.527872942
16064,2.675778808
16065,2.741280279
16066,2.780849859
16067,2.772251846
16068,2.752337072
16069,2.720047715
16070,2.657019301
16071,2.62945443
16072,2.643502446
16073,2.613473688
16074,2.568871482
16075,2.404368087
16076,2.183577952
16077,1.926752454
16078,1.69970983
16079,1.558899945
16080,1.541506269
16081,1.585678596
16082,1.606979356
16083,1.596349599
16084,1.600414024
16085,1.620593093
16086,1.634258269
16087,1.629337234
16088,1.673876631
16089,1.756848953
16090,1.903833506
16091,2.08737831
16092,2.286306663
16093,2.522923375
16094,2.654560973
16095,2.600406726
16096,2.562340665
16097,2.468272188
16098,2.41330761
16099,2.338122262
16100,2.286487486
16101,2.245834827
16102,2.256732257
16103,2.242069474
16104,2.210417304
16105,2.189888119
16106,2.171261757
16107,2.172653758
16108,2.222594832
16109,2.271887748
16110,2.374693066
16111,2.465127579
16112,2.611259698
16113,2.674907484
16114,2.712731661
16115,2.703274274
16116,2.683849705
16117,2.652795603
16118,2.591685241
16119,2.566007489
16120,2.581214982
16121,2.551360531
16122,2.507724506
16123,2.347862758
16124,2.133041805
16125,1.884544592
16126,1.665294373
16127,1.527815668
16128,1.557432236
16129,1.565174352
16130,1.583796684
16131,1.58388698
16132,1.607314251
16133,1.646905544
16134,1.685882129
16135,1.710692303
16136,1.717799356
16137,1.819856132
16138,1.991468178
16139,2.161228688
16140,2.379852378
16141,2.679100687
16142,2.860440867
16143,2.852111059
16144,2.790130298
16145,2.609547537
16146,2.422778279
16147,2.257569344
16148,2.152528629
16149,2.096701766
16150,2.089668604
16151,2.040665836
16152,1.990779441
16153,1.950781619
16154,1.931710586
16155,1.907005592
16156,1.923728399
16157,1.943809281
16158,2.036773887
16159,2.130523735
16160,2.312160632
16161,2.427889881
16162,2.499405838
16163,2.521544232
16164,2.565555879
16165,2.602891871
16166,2.589707694
16167,2.590734466
16168,2.614057605
16169,2.574721928
16170,2.528762941
16171,2.408302546
16172,2.208699464
16173,1.908916044
16174,1.740993999
16175,1.580171848
16176,1.583046982
16177,1.589778688
16178,1.608745761
16179,1.609720913
16180,1.634509802
16181,1.675573624
16182,1.716508729
16183,1.743484813
16184,1.750430867
16185,1.855483422
16186,2.030860237
16187,2.203668268
16188,2.428007187
16189,2.738224534
16190,2.927415289
16191,2.921078925
16192,2.8561608
16193,2.668737594
16194,2.473211522
16195,2.301364916
