time,local_time,temperature,precipitation,snowfall,snow_mass,air_density,radiation_surface,radiation_toa,cloud_cover
2019/11/3 21:00,2019/11/3 21:00,7.777,0.176,0,0,1.196,0,0,0.555
2019/11/3 22:00,2019/11/3 22:00,7.684,0.092,0,0,1.197,0,0,0.546
2019/11/3 23:00,2019/11/3 23:00,7.382,0.034,0,0,1.199,0,0,0.598
2019/11/4 0:00,2019/11/4 0:00,7.055,0.044,0,0,1.201,0,0,0.731
2019/11/4 1:00,2019/11/4 1:00,6.884,0.079,0,0,1.203,0,0,0.883
2019/11/4 2:00,2019/11/4 2:00,6.982,0.122,0,0,1.201,0,0,0.956
2019/11/4 3:00,2019/11/4 3:00,7.063,0.104,0,0,1.199,0,0,0.971
2019/11/4 4:00,2019/11/4 4:00,7.29,0.091,0,0,1.198,0,0,0.974
2019/11/4 5:00,2019/11/4 5:00,7.078,0.06,0,0,1.198,0,0,0.97
2019/11/4 6:00,2019/11/4 6:00,6.846,0.046,0,0,1.2,0,0,0.964
2019/11/4 7:00,2019/11/4 7:00,6.475,0.05,0,0,1.203,7.238,33.973,0.937
2019/11/4 8:00,2019/11/4 8:00,6.975,0.157,0,0,1.204,54.031,204.905,0.811
2019/11/4 9:00,2019/11/4 9:00,7.857,0.26,0,0,1.201,123.273,360.476,0.723
2019/11/4 10:00,2019/11/4 10:00,8.94,0.279,0,0,1.196,153.851,472.102,0.784
2019/11/4 11:00,2019/11/4 11:00,9.894,0.235,0,0,1.192,158.957,532.299,0.721
2019/11/4 12:00,2019/11/4 12:00,10.606,0.198,0,0,1.189,179.147,536.57,0.595
2019/11/4 13:00,2019/11/4 13:00,11.025,0.174,0,0,1.187,184.611,485.119,0.56
2019/11/4 14:00,2019/11/4 14:00,10.974,0.178,0,0,1.186,126.543,381.152,0.502
2019/11/4 15:00,2019/11/4 15:00,10.244,0.148,0,0,1.188,77.192,231.779,0.458
2019/11/4 16:00,2019/11/4 16:00,8.269,0.128,0,0,1.19,13.059,54.233,0.43
2019/11/4 17:00,2019/11/4 17:00,7.19,0.106,0,0,1.192,0,0,0.378
2019/11/4 18:00,2019/11/4 18:00,6.686,0.06,0,0,1.195,0,0,0.331
2019/11/4 19:00,2019/11/4 19:00,6.396,0.043,0,0,1.198,0,0,0.386
2019/11/4 20:00,2019/11/4 20:00,6.354,0.041,0,0,1.2,0,0,0.561
2019/11/4 21:00,2019/11/4 21:00,6.774,0.046,0,0,1.203,0,0,0.766
2019/11/4 22:00,2019/11/4 22:00,7.28,0.064,0,0,1.206,0,0,0.915
2019/11/4 23:00,2019/11/4 23:00,7.274,0.069,0,0,1.208,0,0,0.932
2019/11/5 0:00,2019/11/5 0:00,7.276,0.069,0,0,1.209,0,0,0.917
2019/11/5 1:00,2019/11/5 1:00,7.33,0.059,0,0,1.21,0,0,0.888
2019/11/5 2:00,2019/11/5 2:00,7.376,0.053,0,0,1.21,0,0,0.861
2019/11/5 3:00,2019/11/5 3:00,7.42,0.043,0,0,1.211,0,0,0.829
2019/11/5 4:00,2019/11/5 4:00,7.386,0.032,0,0,1.212,0,0,0.807
2019/11/5 5:00,2019/11/5 5:00,7.394,0.027,0,0,1.212,0,0,0.832
2019/11/5 6:00,2019/11/5 6:00,7.452,0.029,0,0,1.213,0,0,0.842
2019/11/5 7:00,2019/11/5 7:00,7.543,0.033,0,0,1.214,3.682,30.491,0.909
2019/11/5 8:00,2019/11/5 8:00,8.02,0.045,0,0,1.214,33.091,198.636,0.928
2019/11/5 9:00,2019/11/5 9:00,8.81,0.05,0,0,1.213,75.023,354.101,0.918
2019/11/5 10:00,2019/11/5 10:00,9.583,0.065,0,0,1.21,103.201,465.602,0.893
2019/11/5 11:00,2019/11/5 11:00,10.198,0.097,0,0,1.208,125.846,525.552,0.775
2019/11/5 12:00,2019/11/5 12:00,10.832,0.112,0,0,1.206,174.169,530.07,0.601
2019/11/5 13:00,2019/11/5 13:00,11.186,0.143,0,0,1.205,151.34,478.619,0.614
2019/11/5 14:00,2019/11/5 14:00,11.174,0.201,0,0,1.205,129.091,374.737,0.524
2019/11/5 15:00,2019/11/5 15:00,10.642,0.161,0,0,1.207,72.815,225.509,0.454
2019/11/5 16:00,2019/11/5 16:00,9.651,0.085,0,0,1.212,11.664,49.801,0.506
2019/11/5 17:00,2019/11/5 17:00,8.869,0.047,0,0,1.217,0,0,0.611
2019/11/5 18:00,2019/11/5 18:00,8.28,0.035,0,0,1.221,0,0,0.568
2019/11/5 19:00,2019/11/5 19:00,7.742,0.026,0,0,1.225,0,0,0.51
2019/11/5 20:00,2019/11/5 20:00,7.337,0.02,0,0,1.228,0,0,0.495
2019/11/5 21:00,2019/11/5 21:00,6.957,0.013,0,0,1.23,0,0,0.454
2019/11/5 22:00,2019/11/5 22:00,6.464,0.008,0,0,1.233,0,0,0.376
2019/11/5 23:00,2019/11/5 23:00,5.882,0.005,0,0,1.235,0,0,0.416
2019/11/6 0:00,2019/11/6 0:00,5.309,0.004,0,0,1.239,0,0,0.602
2019/11/6 1:00,2019/11/6 1:00,4.845,0.008,0,0,1.243,0,0,0.826
2019/11/6 2:00,2019/11/6 2:00,4.413,0.013,0,0,1.246,0,0,0.953
2019/11/6 3:00,2019/11/6 3:00,4.016,0.016,0,0,1.248,0,0,0.961
2019/11/6 4:00,2019/11/6 4:00,3.672,0.018,0,0,1.249,0,0,0.959
2019/11/6 5:00,2019/11/6 5:00,3.389,0.02,0,0,1.251,0,0,0.967
2019/11/6 6:00,2019/11/6 6:00,3.191,0.018,0,0,1.252,0,0,0.996
2019/11/6 7:00,2019/11/6 7:00,3.19,0.016,0,0,1.252,3.149,27.23,0.999
2019/11/6 8:00,2019/11/6 8:00,3.463,0.018,0,0,1.251,23.824,192.429,0.999
2019/11/6 9:00,2019/11/6 9:00,3.987,0.01,0,0,1.248,41.135,347.726,0.995
2019/11/6 10:00,2019/11/6 10:00,4.745,0.013,0,0,1.243,65.696,459.103,0.993
2019/11/6 11:00,2019/11/6 11:00,5.508,0.038,0,0,1.239,92.512,519.051,0.972
2019/11/6 12:00,2019/11/6 12:00,6.276,0.111,0,0,1.235,129.911,523.569,0.878
2019/11/6 13:00,2019/11/6 13:00,6.925,0.195,0,0,1.23,129.218,472.119,0.789
2019/11/6 14:00,2019/11/6 14:00,7.268,0.194,0,0,1.227,103.482,368.362,0.743
2019/11/6 15:00,2019/11/6 15:00,7.059,0.143,0,0,1.225,58.792,219.279,0.924
2019/11/6 16:00,2019/11/6 16:00,6.321,0.091,0,0,1.225,7.732,45.594,0.957
2019/11/6 17:00,2019/11/6 17:00,5.872,0.062,0,0,1.224,0,0,0.894
2019/11/6 18:00,2019/11/6 18:00,5.85,0.065,0,0,1.223,0,0,0.782
2019/11/6 19:00,2019/11/6 19:00,5.851,0.09,0,0,1.222,0,0,0.608
2019/11/6 20:00,2019/11/6 20:00,5.901,0.458,0,0,1.22,0,0,0.721
2019/11/6 21:00,2019/11/6 21:00,6.475,1.212,0,0,1.218,0,0,0.924
2019/11/6 22:00,2019/11/6 22:00,6.862,2.161,0,0,1.216,0,0,0.987
2019/11/6 23:00,2019/11/6 23:00,7.021,2.486,0,0,1.214,0,0,0.994
2019/11/7 0:00,2019/11/7 0:00,6.81,2.189,0,0,1.214,0,0,0.985
2019/11/7 1:00,2019/11/7 1:00,6.536,1.414,0,0,1.214,0,0,0.98
2019/11/7 2:00,2019/11/7 2:00,6.349,0.989,0,0,1.214,0,0,0.988
2019/11/7 3:00,2019/11/7 3:00,6.316,0.697,0,0,1.214,0,0,0.954
2019/11/7 4:00,2019/11/7 4:00,5.997,0.402,0,0,1.216,0,0,0.678
2019/11/7 5:00,2019/11/7 5:00,5.344,0.168,0,0,1.219,0,0,0.525
2019/11/7 6:00,2019/11/7 6:00,4.715,0.057,0,0,1.222,0,0,0.553
2019/11/7 7:00,2019/11/7 7:00,4.435,0.014,0,0,1.224,5.139,24.182,0.719
2019/11/7 8:00,2019/11/7 8:00,4.886,0.008,0,0,1.224,47.202,186.304,0.679
2019/11/7 9:00,2019/11/7 9:00,5.679,0.027,0,0,1.222,106.619,341.437,0.608
2019/11/7 10:00,2019/11/7 10:00,6.74,0.069,0,0,1.218,205.724,452.728,0.367
2019/11/7 11:00,2019/11/7 11:00,7.796,0.085,0,0,1.214,289.392,512.76,0.266
2019/11/7 12:00,2019/11/7 12:00,8.4,0.085,0,0,1.212,271.461,517.069,0.306
2019/11/7 13:00,2019/11/7 13:00,8.592,0.078,0,0,1.211,232.281,465.744,0.318
2019/11/7 14:00,2019/11/7 14:00,8.432,0.087,0,0,1.211,169.288,362.112,0.375
2019/11/7 15:00,2019/11/7 15:00,7.588,0.068,0,0,1.213,78.395,213.177,0.354
2019/11/7 16:00,2019/11/7 16:00,5.497,0.029,0,0,1.216,11.452,41.626,0.348
2019/11/7 17:00,2019/11/7 17:00,4.332,0.011,0,0,1.219,0,0,0.339
2019/11/7 18:00,2019/11/7 18:00,3.686,0.004,0,0,1.222,0,0,0.33
2019/11/7 19:00,2019/11/7 19:00,3.157,0.003,0,0,1.224,0,0,0.315
2019/11/7 20:00,2019/11/7 20:00,3.031,0.003,0,0,1.226,0,0,0.284
2019/11/7 21:00,2019/11/7 21:00,3.179,0.003,0,0,1.228,0,0,0.299
2019/11/7 22:00,2019/11/7 22:00,3.356,0.003,0,0,1.23,0,0,0.364
2019/11/7 23:00,2019/11/7 23:00,3.04,0.007,0,0,1.233,0,0,0.442
2019/11/8 0:00,2019/11/8 0:00,2.488,0.017,0,0,1.236,0,0,0.563
2019/11/8 1:00,2019/11/8 1:00,2.158,0.032,0,0,1.239,0,0,0.759
2019/11/8 2:00,2019/11/8 2:00,2.519,0.054,0,0,1.241,0,0,0.952
2019/11/8 3:00,2019/11/8 3:00,3.011,0.092,0,0,1.243,0,0,0.972
2019/11/8 4:00,2019/11/8 4:00,3.171,0.115,0,0,1.244,0,0,0.98
2019/11/8 5:00,2019/11/8 5:00,3.286,0.141,0,0,1.245,0,0,0.963
2019/11/8 6:00,2019/11/8 6:00,3.481,0.08,0,0,1.245,0,0,0.942
2019/11/8 7:00,2019/11/8 7:00,3.961,0.085,0,0,1.243,2.018,21.347,0.948
2019/11/8 8:00,2019/11/8 8:00,4.763,0.095,0,0,1.242,24.914,180.284,0.871
2019/11/8 9:00,2019/11/8 9:00,5.57,0.074,0,0,1.24,69.146,335.227,0.82
2019/11/8 10:00,2019/11/8 10:00,6.196,0.054,0,0,1.238,111.376,446.438,0.744
2019/11/8 11:00,2019/11/8 11:00,6.912,0.022,0,0,1.236,176.652,506.261,0.566
2019/11/8 12:00,2019/11/8 12:00,7.669,0.021,0,0,1.234,246.772,510.78,0.344
2019/11/8 13:00,2019/11/8 13:00,7.977,0.028,0,0,1.233,239.881,459.455,0.294
2019/11/8 14:00,2019/11/8 14:00,7.762,0.019,0,0,1.233,178.479,355.863,0.478
2019/11/8 15:00,2019/11/8 15:00,7.049,0.018,0,0,1.235,68.066,207.115,0.5
2019/11/8 16:00,2019/11/8 16:00,5.935,0.017,0,0,1.239,8.612,37.875,0.516
2019/11/8 17:00,2019/11/8 17:00,5.286,0.014,0,0,1.243,0,0,0.461
2019/11/8 18:00,2019/11/8 18:00,4.623,0.01,0,0,1.246,0,0,0.347
2019/11/8 19:00,2019/11/8 19:00,3.712,0.006,0,0,1.25,0,0,0.219
2019/11/8 20:00,2019/11/8 20:00,2.888,0.004,0,0,1.253,0,0,0.392
2019/11/8 21:00,2019/11/8 21:00,2.834,0.004,0,0,1.256,0,0,0.665
2019/11/8 22:00,2019/11/8 22:00,2.851,0.006,0,0,1.259,0,0,0.897
2019/11/8 23:00,2019/11/8 23:00,2.734,0.011,0,0,1.26,0,0,0.964
2019/11/9 0:00,2019/11/9 0:00,2.429,0.019,0,0,1.262,0,0,0.987
2019/11/9 1:00,2019/11/9 1:00,2.086,0.024,0,0,1.264,0,0,0.993
2019/11/9 2:00,2019/11/9 2:00,1.849,0.023,0,0,1.265,0,0,0.999
2019/11/9 3:00,2019/11/9 3:00,1.746,0.021,0,0,1.265,0,0,0.988
2019/11/9 4:00,2019/11/9 4:00,1.57,0.022,0,0,1.265,0,0,0.965
2019/11/9 5:00,2019/11/9 5:00,1.282,0.025,0.004,0,1.266,0,0,0.958
2019/11/9 6:00,2019/11/9 6:00,1.031,0.028,0.013,0.002,1.266,0,0,0.97
2019/11/9 7:00,2019/11/9 7:00,0.944,0.024,0.014,0.002,1.265,2.541,18.719,0.995
2019/11/9 8:00,2019/11/9 8:00,1.315,0.04,0.004,0.001,1.262,29.527,174.285,1
2019/11/9 9:00,2019/11/9 9:00,1.998,0.329,0.002,0,1.258,58.727,329.063,0.999
2019/11/9 10:00,2019/11/9 10:00,3.15,0.841,0.001,0,1.252,114.867,440.189,0.993
2019/11/9 11:00,2019/11/9 11:00,4.358,1.299,0,0,1.244,120.492,500.011,0.993
2019/11/9 12:00,2019/11/9 12:00,4.926,1.633,0,0,1.239,87.309,504.491,0.994
2019/11/9 13:00,2019/11/9 13:00,5.154,1.364,0,0,1.235,40.301,453.205,0.996
2019/11/9 14:00,2019/11/9 14:00,5.394,1.006,0,0,1.233,21.653,349.738,0.997
2019/11/9 15:00,2019/11/9 15:00,5.564,0.728,0,0,1.231,10.866,201.157,0.997
2019/11/9 16:00,2019/11/9 16:00,5.559,0.59,0,0,1.23,1.134,34.35,0.998
2019/11/9 17:00,2019/11/9 17:00,5.432,0.57,0,0,1.23,0,0,0.998
2019/11/9 18:00,2019/11/9 18:00,5.311,0.586,0,0,1.23,0,0,0.997
2019/11/9 19:00,2019/11/9 19:00,5.074,0.462,0,0,1.231,0,0,0.997
2019/11/9 20:00,2019/11/9 20:00,4.924,0.358,0,0,1.232,0,0,0.997
2019/11/9 21:00,2019/11/9 21:00,4.899,0.333,0,0,1.232,0,0,0.997
2019/11/9 22:00,2019/11/9 22:00,4.834,0.336,0,0,1.233,0,0,0.997
2019/11/9 23:00,2019/11/9 23:00,4.905,0.354,0,0,1.234,0,0,0.997
2019/11/10 0:00,2019/11/10 0:00,5.057,0.406,0,0,1.235,0,0,0.998
2019/11/10 1:00,2019/11/10 1:00,5.182,0.494,0,0,1.236,0,0,0.998
2019/11/10 2:00,2019/11/10 2:00,5.185,0.482,0,0,1.237,0,0,0.998
2019/11/10 3:00,2019/11/10 3:00,5.112,0.425,0,0,1.239,0,0,0.993
2019/11/10 4:00,2019/11/10 4:00,4.854,0.263,0,0,1.242,0,0,0.962
2019/11/10 5:00,2019/11/10 5:00,4.486,0.092,0,0,1.246,0,0,0.881
2019/11/10 6:00,2019/11/10 6:00,4.042,0.029,0,0,1.25,0,0,0.75
2019/11/10 7:00,2019/11/10 7:00,3.599,0.015,0,0,1.253,3.591,16.302,0.612
2019/11/10 8:00,2019/11/10 8:00,3.727,0.008,0,0,1.256,58.185,168.452,0.654
2019/11/10 9:00,2019/11/10 9:00,4.461,0.008,0,0,1.255,114.504,323.063,0.583
2019/11/10 10:00,2019/11/10 10:00,5.802,0.007,0,0,1.25,220.432,434.064,0.428
2019/11/10 11:00,2019/11/10 11:00,7.213,0.012,0,0,1.244,275.226,493.847,0.217
2019/11/10 12:00,2019/11/10 12:00,8.324,0.012,0,0,1.239,306.8,498.241,0.15
2019/11/10 13:00,2019/11/10 13:00,8.985,0.009,0,0,1.236,282.56,447.08,0.102
2019/11/10 14:00,2019/11/10 14:00,8.993,0.007,0,0,1.234,204.562,343.698,0.185
2019/11/10 15:00,2019/11/10 15:00,8.032,0.007,0,0,1.235,90.701,195.282,0.915
2019/11/10 16:00,2019/11/10 16:00,7.033,0.008,0,0,1.236,6.783,31.035,0.966
2019/11/10 17:00,2019/11/10 17:00,6.632,0.003,0,0,1.237,0,0,0.966
2019/11/10 18:00,2019/11/10 18:00,5.469,0.001,0,0,1.238,0,0,0.951
2019/11/10 19:00,2019/11/10 19:00,4.398,0,0,0,1.24,0,0,0.965
2019/11/10 20:00,2019/11/10 20:00,4.492,0,0,0,1.24,0,0,0.982
2019/11/10 21:00,2019/11/10 21:00,4.77,0.004,0,0,1.241,0,0,0.966
2019/11/10 22:00,2019/11/10 22:00,4.653,0.102,0,0,1.24,0,0,0.969
2019/11/10 23:00,2019/11/10 23:00,4.911,0.489,0,0,1.238,0,0,0.971
2019/11/11 0:00,2019/11/11 0:00,5.527,0.731,0,0,1.236,0,0,0.951
2019/11/11 1:00,2019/11/11 1:00,5.826,0.628,0,0,1.234,0,0,0.74
2019/11/11 2:00,2019/11/11 2:00,5.918,0.879,0,0,1.232,0,0,0.713
2019/11/11 3:00,2019/11/11 3:00,6.095,1.088,0,0,1.23,0,0,0.803
2019/11/11 4:00,2019/11/11 4:00,6.225,0.651,0,0,1.228,0,0,0.796
2019/11/11 5:00,2019/11/11 5:00,6.228,0.224,0,0,1.228,0,0,0.665
2019/11/11 6:00,2019/11/11 6:00,5.74,0.055,0,0,1.23,0,0,0.515
2019/11/11 7:00,2019/11/11 7:00,5.017,0.021,0,0,1.234,2.484,14.077,0.493
2019/11/11 8:00,2019/11/11 8:00,4.91,0.067,0,0,1.236,49.731,162.64,0.645
2019/11/11 9:00,2019/11/11 9:00,5.344,0.27,0,0,1.235,89.658,317.149,0.797
2019/11/11 10:00,2019/11/11 10:00,5.767,0.297,0,0,1.233,96.018,428.024,0.795
2019/11/11 11:00,2019/11/11 11:00,6.594,0.081,0,0,1.23,133.989,487.722,0.754
2019/11/11 12:00,2019/11/11 12:00,7.501,0.008,0,0,1.226,198.772,492.117,0.415
2019/11/11 13:00,2019/11/11 13:00,8.043,0.007,0,0,1.224,260.461,441.04,0.12
2019/11/11 14:00,2019/11/11 14:00,7.891,0.006,0,0,1.223,190.876,337.784,0.174
2019/11/11 15:00,2019/11/11 15:00,7.04,0.004,0,0,1.225,79.467,189.47,0.189
2019/11/11 16:00,2019/11/11 16:00,5.774,0.002,0,0,1.229,7.982,27.934,0.161
2019/11/11 17:00,2019/11/11 17:00,4.945,0.001,0,0,1.233,0,0,0.121
2019/11/11 18:00,2019/11/11 18:00,4.079,0,0,0,1.236,0,0,0.105
2019/11/11 19:00,2019/11/11 19:00,3.512,0.001,0,0,1.238,0,0,0.123
2019/11/11 20:00,2019/11/11 20:00,3.337,0.003,0,0,1.239,0,0,0.198
2019/11/11 21:00,2019/11/11 21:00,3.338,0.006,0,0,1.24,0,0,0.372
2019/11/11 22:00,2019/11/11 22:00,3.503,0.01,0,0,1.24,0,0,0.555
2019/11/11 23:00,2019/11/11 23:00,3.648,0.025,0,0,1.24,0,0,0.712
2019/11/12 0:00,2019/11/12 0:00,3.728,0.024,0,0,1.239,0,0,0.692
2019/11/12 1:00,2019/11/12 1:00,3.621,0.045,0,0,1.24,0,0,0.736
2019/11/12 2:00,2019/11/12 2:00,3.489,0.034,0,0,1.24,0,0,0.779
2019/11/12 3:00,2019/11/12 3:00,3.324,0.02,0,0,1.241,0,0,0.801
2019/11/12 4:00,2019/11/12 4:00,3.18,0.012,0,0,1.241,0,0,0.789
2019/11/12 5:00,2019/11/12 5:00,3.022,0.004,0,0,1.242,0,0,0.745
2019/11/12 6:00,2019/11/12 6:00,2.833,0.002,0,0,1.242,0,0,0.579
2019/11/12 7:00,2019/11/12 7:00,2.663,0.002,0,0,1.242,2.242,12.043,0.487
2019/11/12 8:00,2019/11/12 8:00,3.006,0.004,0,0,1.241,51.582,156.933,0.475
2019/11/12 9:00,2019/11/12 9:00,4.221,0.04,0,0,1.236,138.666,311.274,0.451
2019/11/12 10:00,2019/11/12 10:00,5.667,0.156,0,0,1.229,228.838,422.064,0.601
2019/11/12 11:00,2019/11/12 11:00,6.269,0.303,0,0,1.226,205.306,481.722,0.791
2019/11/12 12:00,2019/11/12 12:00,6.337,0.26,0,0,1.224,115.49,486.116,0.927
2019/11/12 13:00,2019/11/12 13:00,6.456,0.117,0,0,1.222,64.692,435.041,0.889
2019/11/12 14:00,2019/11/12 14:00,6.588,0.126,0,0,1.221,52.832,331.909,0.833
2019/11/12 15:00,2019/11/12 15:00,6.505,0.114,0,0,1.221,26.267,183.763,0.769
2019/11/12 16:00,2019/11/12 16:00,6.428,0.048,0,0,1.221,2.764,25.033,0.71
2019/11/12 17:00,2019/11/12 17:00,6.393,0.019,0,0,1.222,0,0,0.633
2019/11/12 18:00,2019/11/12 18:00,6.176,0.017,0,0,1.224,0,0,0.576
2019/11/12 19:00,2019/11/12 19:00,6.082,0.01,0,0,1.225,0,0,0.411
2019/11/12 20:00,2019/11/12 20:00,5.498,0.006,0,0,1.228,0,0,0.389
2019/11/12 21:00,2019/11/12 21:00,4.95,0.006,0,0,1.232,0,0,0.666
2019/11/12 22:00,2019/11/12 22:00,4.777,0.006,0,0,1.235,0,0,0.827
2019/11/12 23:00,2019/11/12 23:00,4.678,0.004,0,0,1.236,0,0,0.862
2019/11/13 0:00,2019/11/13 0:00,4.508,0.004,0,0,1.237,0,0,0.863
2019/11/13 1:00,2019/11/13 1:00,4.335,0.005,0,0,1.238,0,0,0.872
2019/11/13 2:00,2019/11/13 2:00,4.109,0.005,0,0,1.239,0,0,0.874
2019/11/13 3:00,2019/11/13 3:00,3.795,0.007,0,0,1.241,0,0,0.946
2019/11/13 4:00,2019/11/13 4:00,3.573,0.009,0,0,1.243,0,0,0.974
2019/11/13 5:00,2019/11/13 5:00,3.586,0.008,0,0,1.243,0,0,0.974
2019/11/13 6:00,2019/11/13 6:00,3.767,0.006,0,0,1.242,0,0,0.959
2019/11/13 7:00,2019/11/13 7:00,3.759,0.004,0,0,1.241,1.129,10.2,0.959
2019/11/13 8:00,2019/11/13 8:00,4.077,0.003,0,0,1.241,25.194,151.37,0.957
2019/11/13 9:00,2019/11/13 9:00,4.738,0.002,0,0,1.238,62.461,305.524,0.937
2019/11/13 10:00,2019/11/13 10:00,5.477,0.002,0,0,1.235,114.773,416.15,0.738
2019/11/13 11:00,2019/11/13 11:00,6.772,0.01,0,0,1.229,270.235,475.722,0.363
2019/11/13 12:00,2019/11/13 12:00,7.73,0.005,0,0,1.223,299.901,480.202,0.243
2019/11/13 13:00,2019/11/13 13:00,7.925,0.002,0,0,1.22,237.725,429.166,0.517
2019/11/13 14:00,2019/11/13 14:00,7.475,0.006,0,0,1.219,126.71,326.159,0.824
2019/11/13 15:00,2019/11/13 15:00,6.279,0.014,0,0,1.219,38.684,178.181,0.962
2019/11/13 16:00,2019/11/13 16:00,5.313,0.071,0,0,1.221,2.627,22.335,0.985
2019/11/13 17:00,2019/11/13 17:00,5.096,0.252,0,0,1.222,0,0,0.966
2019/11/13 18:00,2019/11/13 18:00,4.988,0.789,0,0,1.222,0,0,0.964
2019/11/13 19:00,2019/11/13 19:00,4.97,1.487,0,0,1.221,0,0,0.965
2019/11/13 20:00,2019/11/13 20:00,4.911,1.765,0,0,1.22,0,0,0.966
2019/11/13 21:00,2019/11/13 21:00,4.897,1.584,0,0,1.219,0,0,0.982
2019/11/13 22:00,2019/11/13 22:00,4.826,1.261,0,0,1.219,0,0,0.988
2019/11/13 23:00,2019/11/13 23:00,4.622,1.089,0,0,1.22,0,0,0.992
2019/11/14 0:00,2019/11/14 0:00,4.305,0.985,0,0,1.222,0,0,0.994
2019/11/14 1:00,2019/11/14 1:00,4.055,0.97,0,0,1.224,0,0,0.995
2019/11/14 2:00,2019/11/14 2:00,3.875,0.99,0,0,1.225,0,0,0.997
2019/11/14 3:00,2019/11/14 3:00,3.744,1.043,0,0,1.226,0,0,0.996
2019/11/14 4:00,2019/11/14 4:00,3.616,0.985,0,0.001,1.227,0,0,0.993
2019/11/14 5:00,2019/11/14 5:00,3.525,0.731,0,0.001,1.228,0,0,0.989
2019/11/14 6:00,2019/11/14 6:00,3.548,0.692,0,0.001,1.229,0,0,0.998
2019/11/14 7:00,2019/11/14 7:00,3.53,0.636,0,0.001,1.23,0.368,8.535,0.997
2019/11/14 8:00,2019/11/14 8:00,3.613,0.501,0,0.001,1.232,15.524,145.851,0.996
2019/11/14 9:00,2019/11/14 9:00,3.878,0.386,0,0.001,1.233,48.594,299.899,0.995
2019/11/14 10:00,2019/11/14 10:00,4.217,0.328,0,0.001,1.232,78.633,410.399,0.995
2019/11/14 11:00,2019/11/14 11:00,4.653,0.228,0,0.001,1.232,104.103,469.933,0.994
2019/11/14 12:00,2019/11/14 12:00,5.072,0.159,0,0.001,1.23,125.336,474.366,0.984
2019/11/14 13:00,2019/11/14 13:00,5.401,0.113,0,0.001,1.229,125.755,423.415,0.981
2019/11/14 14:00,2019/11/14 14:00,5.501,0.076,0,0.001,1.229,72.793,320.534,0.977
2019/11/14 15:00,2019/11/14 15:00,5.219,0.052,0,0.001,1.23,31.997,172.681,0.944
2019/11/14 16:00,2019/11/14 16:00,4.424,0.047,0,0.001,1.232,2.626,19.828,0.937
2019/11/14 17:00,2019/11/14 17:00,4.303,0.059,0,0.001,1.234,0,0,0.941
2019/11/14 18:00,2019/11/14 18:00,4.278,0.063,0,0.001,1.237,0,0,0.948
2019/11/14 19:00,2019/11/14 19:00,4.315,0.06,0,0.001,1.239,0,0,0.955
2019/11/14 20:00,2019/11/14 20:00,4.357,0.066,0,0.001,1.24,0,0,0.945
2019/11/14 21:00,2019/11/14 21:00,4.404,0.066,0,0.001,1.24,0,0,0.891
2019/11/14 22:00,2019/11/14 22:00,4.348,0.041,0,0.001,1.241,0,0,0.817
2019/11/14 23:00,2019/11/14 23:00,4.209,0.024,0,0.001,1.242,0,0,0.829
2019/11/15 0:00,2019/11/15 0:00,4.111,0.02,0,0.001,1.243,0,0,0.946
2019/11/15 1:00,2019/11/15 1:00,4.064,0.024,0,0.001,1.244,0,0,0.992
2019/11/15 2:00,2019/11/15 2:00,4.062,0.032,0,0.001,1.244,0,0,0.997
2019/11/15 3:00,2019/11/15 3:00,4.118,0.03,0,0.001,1.244,0,0,0.992
2019/11/15 4:00,2019/11/15 4:00,4.096,0.024,0,0.001,1.244,0,0,0.994
2019/11/15 5:00,2019/11/15 5:00,4.03,0.023,0,0.001,1.245,0,0,0.994
2019/11/15 6:00,2019/11/15 6:00,4.008,0.018,0,0.001,1.245,0,0,0.991
2019/11/15 7:00,2019/11/15 7:00,4.105,0.02,0,0.001,1.245,0.449,7.042,0.992
2019/11/15 8:00,2019/11/15 8:00,4.405,0.022,0,0.001,1.243,17.182,140.457,0.99
2019/11/15 9:00,2019/11/15 9:00,4.981,0.022,0,0.001,1.241,40.573,294.274,0.995
2019/11/15 10:00,2019/11/15 10:00,5.844,0.023,0,0.001,1.237,70.017,404.774,0.997
2019/11/15 11:00,2019/11/15 11:00,6.635,0.026,0,0.001,1.233,94.382,464.222,0.996
2019/11/15 12:00,2019/11/15 12:00,7.486,0.038,0,0.001,1.229,159.283,468.616,0.985
2019/11/15 13:00,2019/11/15 13:00,7.993,0.047,0,0.001,1.225,178.887,417.751,0.977
2019/11/15 14:00,2019/11/15 14:00,7.75,0.068,0,0,1.225,109.129,314.909,0.972
2019/11/15 15:00,2019/11/15 15:00,7.029,0.12,0,0,1.227,29.202,167.286,0.986
2019/11/15 16:00,2019/11/15 16:00,6.425,0.19,0,0,1.229,1.473,17.513,0.987
2019/11/15 17:00,2019/11/15 17:00,6.062,0.299,0,0,1.231,0,0,0.984
2019/11/15 18:00,2019/11/15 18:00,5.78,0.61,0,0,1.232,0,0,0.966
2019/11/15 19:00,2019/11/15 19:00,5.542,0.619,0,0,1.234,0,0,0.921
2019/11/15 20:00,2019/11/15 20:00,5.582,0.333,0,0,1.234,0,0,0.953
2019/11/15 21:00,2019/11/15 21:00,5.798,0.257,0,0,1.233,0,0,0.956
2019/11/15 22:00,2019/11/15 22:00,5.898,0.206,0,0,1.232,0,0,0.807
2019/11/15 23:00,2019/11/15 23:00,5.728,0.184,0,0,1.233,0,0,0.634
